0,1,1,0,0,0,0,76
1,1,1,0,0,0,0,98
2,1,1,0,0,0,0,100
3,1,1,0,0,0,0,101
4,1,1,0,0,0,0,99
5,1,1,0,0,0,0,100
6,1,1,0,0,0,0,100
7,1,1,0,0,0,0,100
8,1,1,0,0,0,0,101
9,1,1,0,0,0,0,99
10,1,1,0,0,0,0,100
11,1,1,0,0,0,0,100
12,1,1,0,0,0,0,99
13,1,1,0,0,0,0,100
14,1,1,0,0,0,0,103
15,1,1,0,0,0,0,98
16,1,1,0,0,0,0,100
17,1,1,0,0,0,0,100
18,1,1,0,0,0,0,101
19,1,1,0,0,0,0,120
